(ᵔ/ᴥ/ᵔU)(˘ε˘ʃƪ)	We like our dog, dog, kiss
(  •o•)/(ᵔ/ᴥ/ᵔU)(˘ε˘ʃƪ)	We love our dog, dog, kiss
(  •o•)/(ᵔ/ᴥ/ᵔU)	Petting a lovely dog, dog
(  •ᴗ•)/(ᵔ/ᴥ/ᵔU)	I love this lovely puppy, dog, smiling
(  •ᴗ•)(ᵔ/ᴥ/ᵔU)	My dog is big, dog, smiling
(✿•ᴗ•)(ᵔ/ᴥ/ᵔU)	I do love my puppy, dog, flower, smiling
(✿•ᴗ•)(●//ε//●)	My bf kissing, blush, flower, kiss, smiling
(✿•ᴗ•)ʕ•ᴥ•✽ʔ	She likes her Teddy, bear, flower, smiling
(✿•ᴗ•)ʕ•ᴥ• ✿ʔ	She and her bear, bear, flower, smiling
(✿•o•)ʕ•ᴥ• ✿ʔ	A girly bear!, bear, flower
(✿•U•)ʕ•ᴥ• ✿ʔ	She loves her teddy, bear, flower
(✿•U•)ʕ ·ᴥ· ✿ʔ	My girly teddy, bear, flower
( ◕‿◕)(•‿•✿)	Our Lovely Relationship, flower
( ◕‿◕)(•U•✿)	We are a nice couple, flower, smiling
♡(•U•❀)	She likes that flower, flower, heart
♡(o◡o❀)	I am a lovely girl, flower, heart, smiling
♡(o∇o❀)	Cute flirting girl, flower, heart, smiling
(❀◕∀◕)♡(o∇o❀)	Girls falling in love, flower, heart
(◕∀◕)♡(o∇o❀)	So Happy Couple, flower, heart
(◕∀◕)♡(o∀o❀)	Kawaii lovers, flower, heart
(◕▽◕)♡(o∀o❀)	We are lovely and glad, flower, heart
(◕▽◕)♡(o▽o❀)	So Glad Couple, flower, heart
ʕᵔᴥᵔʔ(˘ᴗ˘✿)	She always sleeps with her Teddy, bear, flower, smiling
ʕᵔᴥᵔʔ(˘ᴗ˘◦✿)	She loves her Teddy, bear, flower, smiling
ʕ✿ᵔᴥᵔʔ(˘ᴗ˘◦)	My big girly teddy, bear, flower, smiling
ʕ✿ᵔᴥᵔʔ	Cute happy kuma, bear, flower
ʕ✿˵ᵔᴥᵔʔ	Happy Kuma, bear, blush, flower
ʕ✿˵ᵔᴥᵔ˵ʔ	Cute girly kuma, bear, blush, flower
ʕ✿˵ᵔᴥᵔ˵ʔ♡	Bear and Love, bear, blush, flower, heart
ʕ✿˵ᵔﻌᵔ˵ʔ♡	Bear with lovely thoughts, bear, blush, flower, heart
ʕ˵ᵔﻌᵔ˵ʔ♡	Kuma thinking about love, bear, blush, heart
ʕ˵ᵔﻌᵔ˵ʔ♡ʕᵔ//ᴥ//ᵔʔ	2 lovely bears, bear, blush, heart
ʕ˵ᵔﻌᵔ˵ʔ♡ʕᵔ//ᴥ//ᵔ ʔ	Bears feel in love, bear, blush, heart
ʕ✿˵ᵔﻌᵔ˵ʔ♡ʕᵔ//ᴥ//ᵔ ʔ	Kumas In Love, bear, blush, flower, heart
ʕ✿˵ᵔﻌᵔ˵ʔʕᵔ//ᴥ//ᵔ ʔ	2 bears on a date, bear, blush, flower
♡ʕᵔ//ᴥ//ᵔ ʔ	Bear Feeling loved, bear, blush, heart
ʕᵔ//ᴥ//ᵔ ʔ	Bear feels so glad, bear, blush
(✿^∇^)/(≗ω≗)	I love petting animals, flower, smiling
(✿^∇^)/(≗ω≗✿)	Petting my lovely cat, cat, flower, smiling
( ˵´◡`)✿(◕ ⌣ ◕)	This cute flower is for you, blush, flower
U( ´•x•` )U(UᵕU✿)	This is my cute bunny, flower, rabbit, smiling
U( ´•ᴥ•` )U(UᵕU✿)	Me and my bunny, flower, rabbit, smiling
U( ´•ᴥ•` )U(◕◡◕)	Me and my rabbit, rabbit, smiling
U( ´•ᴥ•` )U(◕◡◕✾)	She likes rabbit, flower, rabbit, smiling
U( ´•ᴥ•` )U	Cute rabbit, rabbit
U( ´•.•` )U	Long ears rabbit, rabbit
U( ´•×•` )U	Lovely Bunny, rabbit
U( ´•̥×•` )U	Rabbit starts crying, crying, rabbit
U( ´•×•̥` )U	Rabbit sobbing, crying, rabbit
^•ﻌ•^ฅU( ´•×•̥` )U	Cat and rabbit friends, cat, crying, rabbit
^•ﻌ•^ฅU( ´•̥×•̥` )U	A cat and a rabbit, cat, crying, rabbit
^•ﻌ•^ฅ(○-○|||)　　　	There's a cat here, cat
ฅ^•ﻌ•^ฅ(○-○|||)　　　	Cats scare me a little bit, cat
ʕ✿ᵔﻌᵔʔʕ•́ﻌ•̀✿ʔ	Two bears with a flower, bear, flower
(✿˘3˘)(♥.♥✿)*✲⋆☾	Girls kissing under the moon, flower, heart, kiss
(✿˘3˘)(♥ε♥✿)*✲⋆☾	This is our romantic date, flower, heart, kiss
(✿˘3˘)(♥ε♥˶✿)*✲⋆☾	Girls on a date under the moon, blush, flower, heart, kiss
(✿˘3˘)(•́ω•̀)*✲⋆☾	A kiss under the moon, flower, kiss
(✿˘3˘)(˵•́ω•̀)*✲⋆☾	Dating in the night, blush, flower, kiss
(˵•́ω•̀)*✲⋆☾	A lovely night, blush
(•́ω•̀)*✲⋆☾	I really enjoy night
(♡.♡)*✲⋆☾	He loves night, heart
(♡o♡)*✲⋆☾	Such a beautiful night, heart
(♡ω♡)*✲⋆☾	Night lover, heart
ʕ✿·͡ᴥ·ʔ	Old bear with a flower, bear, flower
ʕ✿·͡ᴥ·ʔฅ	Lovely Girly kuma, bear, flower
ʕ •́ ᴥ •̀ʔฅฅʕ•́ ᴥ •̀ ʔ	All bears are Friends, bear
ʕ •́ ᴥ •̀ʔฅฅʕ•́ ᴥ •̀oʔ	bear, ear couple greeting, salute_wave
ʕ •́ ᴥ •̀ʔฅฅʕᵔᴥᵔoʔ	Two bears greeting now, bear, salute_wave
ʕ •́ ᴥ •̀ʔฅʕ ·͡ᴥ·ʔ ฅ	Two Bears Greeting, bear, salute_wave
ʕ •́ ᴥ •̀ʔฅ(•́ ∀ •̀)/	Me and my bear greeting, bear, salute_wave, smiling
ʕ •́ ᴥ •̀ʔฅ(•́ ∀ •̀)	Me and my teddy, bear, smiling
(๑’ω’ )(•́ ∀ •̀)	We're really good friends, smiling
(　’ω’ )(•́ ∀ •̀๑)	Friends Meeting Today, smiling
♡(0.0❀)✿	A heart or a flower?, flower, heart
♡(0.0❀)	Is This Love?, flower, heart
♡(o.0❀)	Crazy girl wants love, flower, heart
♡(o.o❀)	She found love, flower, heart
♡(o▽o❀)	Princess In Love, flower, heart, smiling
(◕∀◕)♡(o▽o❀)	Me and he on a date, flower, heart
(◕∀◕)♡	Feeling and thinking love, heart, smiling
(◕∀◕)(ᴖ∀ᴖ)♡	We feel in love, heart
(✽◕∀◕)(ᴖ∀ᴖ)♡	On A Date, flower, heart
(ᴖ∀ᴖ)♡	So glad and cute, heart, smiling
(ᴖ . ᴖ)♡	Feeling Pretty Loved, heart
(✿˘³˘)(ᴖ . ᴖ)♡	Love for you, flower, heart, kiss
(✿˘³˘)(ᴖ - ᴖ)♡	All kisses for you, flower, heart, kiss
(✿˘³˘)	Little kisses with my little lips, flower, kiss
(✿˘³˘)(❛_❛✿)	Don't want her kisses, flower, kiss
(✿˘³˘)(❛-❛)	I don't want her kisses, flower, kiss
(✿˘³˘)(✿❛-❛)	Don't want girl to kissing me, flower, kiss
(✿❛-❛)	She doesn't smile, flower
(✿❛o❛)	Can't belive what i see, flower
(✿❛³❛)	Want a cute little kiss, flower, kiss
(✿❛.❛)oh	Curious girl, flower
ξ(✿❛U❛)	Showing my pony tail, flower
ξ(✿ ❛‿❛)	This is my pony tail, flower, smiling
(✿ ❛‿❛)(❛U❛๑)	She's the girl I love, flower, smiling
ξ(✿ ❛‿❛)(❛U❛๑)	Dating a girl, flower, smiling
(❛U❛๑)	A Happy Blushed Boy, blush
(❛˶˶❛๑)	Totally Shy, blush
(❛˶-˶❛๑)	I'm a shy boy, blush
(❛˶ᵕ˶❛๑)	Shy smiling guy, blush, smiling
(ɔˆ◡(’◡’◦)❤	Are we a couple?, heart
(ɔˆ◡(’◡ˉ◦)❤	Smiling Couple, heart
(ɔˆ U(’◡ˉ◦)❤	Enjoying our love a lot, heart, smiling
(ɔˆ U(’▿ˉ◦)❤	Dudes In love, heart, smiling
(ɔˆ ◡(’▿ˉ◦)❤	So happy with our relationship, heart
(ɔˆ ▿(’▿ˉ◦)❤	Totally In Love Lovers, heart
(ɔˆ ▿(’▿ˉ◦)	Glad Friends
(ɔˆ 3(’▿ˉ◦)	So glad lovers, smiling
(ɔˆ 3(’Uˉ◦)	Kissing my mate, kiss
(ɔˆ ³(’Uˉ◦)	Flirting dudes, kiss
(ɔˆ ³(’ᴗˉ◦)	We're in love, kiss, smiling
(˶˘³˘(’ᴗˉ◦)	We are totally in love, blush, kiss, smiling
(˶˘ ³˘(◦’ᴗˉ◦)	Kissing my cute bf, blush, kiss, smiling
(˶˘ ³˘(◦’ںˉ◦)	Happy with our love, blush, kiss, smiling
( ˶˘ ³˘ʕ✿¯ᴥ¯ʔ	Kissing a girly teddy, bear, blush, flower, kiss
ʕ✿¯ᴥ¯ʔ	Big sleepy bear, bear, flower
ʕ-ᴥ-ʔ💤	So sleepy panda, annoyed, asleep, bear
ʕ❁-ᴥ-ʔ💤	So sleepy bear, annoyed, asleep, bear, flower
ʕ❁-ᴥ-ʔ(❁ºัUºั)	Girly girl and bear, annoyed, bear, flower
ʕ❁-ᴥ-ʔฅ	Sleepy and girly bear greeting, annoyed, bear, flower, salute_wave
ʕ❁▽ᴥ▽ʔฅ	A robotic girly bear, bear, flower, robot
ʕ▽ᴥ▽ʔฅ	Robotic bear, bear, robot
ʕ✿▽ᴥ▽ʔฅ	Robotic girly bear, bear, flower, robot
ʕ✿●ᴥ●ʔฅ	Black flower bear, bear, flower
ʕ❀●ᴥ●ʔฅ	Cute bear with a white flower, bear, flower
ฅʕ❀●ᴥ●ʔฅ	Bear with a cute flower, bear, flower
ʕ╹//ᴥ//╹๑ʔ	Totally Blushed animal, bear, blush
ʕ╹//ᴥ//╹ʔฅ	A Nice bear, bear, blush
ʕ╹//ᴥ/╹ʔฅ	Shy panda greeting, bear, blush, salute_wave
ʕo╹ᴥ╹ʔฅ	Polar greeting, bear, salute_wave
ʕ╹ᴥ╹ʔฅʕ•́ᴥ•̀๑ʔ	Bears are friends, bear
ʕ♥╹ᴥ╹ʔฅʕ•́ᴥ•̀๑ʔ	Pandas meeting, bear, heart
ʕ♥╹ᴥ╹ʔ	A bear with a black heart, bear, heart
ʕ✿˙ᴥ˙ʔ	A Girly Polar, bear, flower
ʕ✿-ᴥ-ʔ	Girly bear wants to sleep, annoyed, bear, flower
ʕ*-ᴥ-ʔ	Bear wanna sleep, annoyed, bear
ʕ*0ᴥ0ʔ	Bear likes that little flower, bear, flower
ʕ◜0ᴥ0ʔ	Polar looking at the right, bear
ʕ0ᴥ0◝ʔ	Polar looking at the left, bear
ʕ◜0ᴥ0◝ʔ	Happy Grizzly, bear
ʕ◜.ᴥ.◝ʔ	Big Winnie Pooh, bear
ʕ◜ᴥ◝ʔ	An Old Bear, bear
♪♬♩(o◒o)	Singing my own song, music
♪♩(o◒o-)	Singing a good song, music
(*’w’)♪	Like This Music, music
(*’0’)♪	Singing with my soul, music
(*’o’)♪	This girl is a good singer, music
(*’▽’)♪	Girl likes music, music, smiling
(*’▽’)♪(⌒0⌒ )	Singing for her, music, smiling
( ⌒0⌒)♪(⌒0⌒ )	Singing with my friend, music
( ⌒0⌒)♪(⌒u⌒ )	Singing for my lover, music
( ⌒o⌒)♪(⌒u⌒ )	He sings really good, music
( ⌒u⌒)♪(⌒u⌒ )	We do like the same music, music
( ⌒u⌒)♪(⌒-⌒ )	Listening to music with my bff, music
( ⌒u⌒)♪	I do like music a lot, music
ʕ◜ᴥ◝ʔ♬♩♪♩	Bear loves rock, bear, music
ʕ◜ᴥ◝ʔ♬	Bear enjoys music, bear, music
ʕuᴥuʔ♬	Bear listening to night music, bear, music
ʕUᴥUʔ♬	Bear listening to sleep music, bear, music
ʕ-ᴥ-ʔ♬	Bear relaxing with music, annoyed, bear, music
ʕoᴥoʔ♬	Bear loves music a lot, bear, music
ʕ•ᴥ•ʔ♬	Bear listening to good music, bear, music
♡ ʕ•ᴥ•ʔ♬	Bear loves music, bear, heart, music
♡ ʕ•ᴥ•ʔ	A So Lovely bear, bear, heart
(♡3♡ ʕ•ᴥ•ʔ	Deeply in love with animals, bear, heart
(♡3♡ ʕ•ᴥ•ʔ ʃ	Loving bears, bear, heart
(♡3♡ʅ ʕ•ᴥ•ʔ ʃ	Crazy bear woman, bear, heart, shrug
(♡3♡(❛U❛๑)	So into you!, heart
(๑❛ 3(❛U❛๑)	We're a lovely couple, aren't we?, blush
(๑0 3(❛ᵕ❛๑)	Showing Love, blush, smiling
(๑o 3(❛ᵕ❛๑)	Your kisses are all i ever wanted, blush, kiss, smiling
(๑˘ 3(❛ᵕ❛๑)	Your kisses are all i want, blush, kiss, smiling
(๑˘ 3(❛ᵕ˶❛๑)	My love in a cute kiss, blush, kiss, smiling
(๑˘ 3(❛˶ᵕ˶❛๑)	We are two lovers, blush, smiling
(๑˘ 3( ❛o❛)	That was an unexpected kiss, kiss
(๑˘ 3( ❛◡❛)	Want your stupid love, smiling
(๑˘ ³( ❛◡❛)	We enjoy our love, kiss, smiling
(๑˘ ³(❛.❛✿)	He really did it, flower, kiss
(❀≧З(●0●)	Is she kissing me?, flower, kiss
(≧З(●0●)	Is someone kissing me?, kiss
(≧З(●0●❀)	Was that a kiss?, flower, kiss
(❀≧З(❛//U//❛✿)	Girls kissing a lot, blush, flower, kiss
(๑≧З(❛//U//❛✿)	Kissing my big girl, blush, flower, kiss
(❛//U//❛✿)	So Blushed Happy Girl, blush, flower
(❛//ں//❛✿)	Shy Lovely Woman, blush, flower, smiling
( ♡3♡(^ε ^○)	So much love, heart, smiling
( ♡˶3♡(^ε ^○)	So damn in love, blush, heart, smiling
( ˘˶3♡(^ε ^○)	We are so lovely together, blush, heart, smiling
( ˘˶3(^ε ^○)	Showing Our Love To Everyone, blush, smiling
(ᴖ3ᴖ)(^ε ^○)	This is our first kiss., kiss, smiling
( ʃƪ˘3˘)❤(•ᴗ• )	Kiss you with love, heart, kiss, smiling
❤(•ᴗ• )	My Love,Your Love, heart, smiling
❤(•ᴗ•◍ )	My Cute Love, heart, smiling
(◍ᴖ 3 ᴖ)❤(•ᴗ•◍ )	Wanna a lot your love, heart, smiling
( ᴖ 3 ᴖ)❤(•ᴗ•◍ )	Deeply In Love, heart, smiling
( ᴖ ᴈ ᴖ)❤(•ᴗ•◍ )	Deeply in love, heart, smiling
(๑ ᴖ ᴈ ᴖ)❤(•ᴗ•◍ )	We're sooo in love, heart, smiling
(๑ ᴖ ᴈ ᴖ)(✧◡✧)	Lovers In A Kiss, kiss, smiling
(๑ ᴖ ᴈ ᴖ)(◍✧◡✧)	Finally A Kiss, kiss, smiling
(๑ ᴖ ᴈ ᴖ)	Want Love
(ʃƪ˘//³/˘)(◕。◕)	Lover in their moment, blush
( ๑ ᴖ ᴈ(ᴖ◡ᴖ)	Love And Kisses For You, kiss, smiling
(◦˘ З(ᴖ◡ᴖ)	Your kisses and your love, kiss, smiling
(ᴖ³ᴖ)(ᴖ◡ᴖ)	Kissing Who I Love A Lot, kiss, smiling
(ʃƪ˘³˘)❛ε❛)	I Love You, Baby, kiss
(ʃƪ˘³˘)❛ε❛˶)	Lovely cute couple, blush, kiss
(ʃƪ˘³˘)	So ready for a kiss, kiss
(ʃƪ˘³˘)❁	He gave me this cute Flower, flower, kiss
(ʃƪ˘//³˘)♡	Flirting kiss, heart, kiss
(ʃƪ˘//³/˘)(ᴖ▿ᴖ)	We are deeply in love, blush, smiling
(¯3¯)♥(ᴖ▿ᴖ)	We're deeply in love, heart, smiling
(¯3¯)♥(ᴖ◡ᴖ)	Me on valentine, heart, smiling
(ˆ//3ˆ)♥(ᴖ◡ᴖ)	We're totally in love, heart, smiling
(ᴖ3ᴖ)(ᴖ◡ᴖ)	Thanks for love, smiling
(ᴖ3ᴖ)♥(ᴖ◡ᴖ)	She enjoy my kisses, heart, kiss, smiling
(๑ᴖ3ᴖ)♥(ᴖ◡ᴖ)	I really love, heart, smiling
(๑ᴖ ᴈ ᴖ)♥(ᴖ◡ᴖ)	Kissing my friends, heart, kiss, smiling
(๑ ᴖ ᴈ ᴖ)♥(ᴖ◡ᴖ)	Enjoying being in love, heart, smiling
(๑ ᴖ ᴈ ᴖ)(ᴖ◡ᴖ)	Kissing and loving, kiss, smiling
(ᴖ◡ᴖ)/♥	Happy For This Love, heart, smiling
(ˆ ◡ ˆ)/♥	Happy and joyful, heart, smiling
(ˆ ⌣ ˆ)/♥	Showing a heart, heart, smiling
(ˆ ⌣ ˆ)♥	Love Month, heart, smiling
(ˆ ⌣ ˆc)♥	Feeling happy, heart, smiling
♡(ᴖεᴖ˶ )	Want Kisses From You, blush, heart, kiss
♡(ᴖε☆˶ )	Excited and flirting, blush, heart
♡(☆ε☆˶ )	Excited for kisses, blush, heart, kiss
(☆ε☆˶ )	Totally ready for a kiss, blush, kiss
(˶☆ε☆˶ )♡	I am ready for a kiss, blush, heart, kiss
(˶☆U☆˶ )♡	I enjoy love and life, blush, heart
(๑ᴖ Uᴖ)(˶☆U☆˶ )♡	We're so glad, blush, heart
(๑ᴖ ᴈ ᴖ)(˶☆U☆˶ )♡	Feeling In Love, blush, heart
(๑ᴖ ᴈ ᴖ)(˶☆ε☆˶ )♡	We Are Really In Love, blush, heart
(๑ᴖ ᴈ ᴖ)(˘ε˘๑)♡	We are so in love now and forever, blush, heart, kiss
(๑ᴖ ᴈ ᴖ)(˘ε˘)♡	We kiss everyday, heart, kiss
(๑ ᴖ ᴈ ᴖ)(˘ε˘)♡	We like being together, heart, kiss
(๑ ᴖ ᴈ ᴖ)(˘U˘)♡	Kissing My Big Lover, heart, kiss
ʕ๑·͡ᴥ·ʔ(˘U˘)♡	Love my bear, bear, heart
ʕ·͡ᴥ·ʔ(˘U˘)♡	Bears are so cute, bear, heart
ʕ·͡ᴥ·ʔ❤️(˘U˘)	Love My bears, bear, heart
ʕ·͡ᴥ·ʔ❤️(˘U˘)♡	I Love Bears, bear, heart
ʕ·͡ᴥ·ʔ❤️	Lovely Cute bear, bear, heart
(✿˵•́‿•̀˵)❤️	Showing my black heart, blush, flower, heart, smiling
(✿˵•́‿•̀˵)♡	Happy Smiling Woman, blush, flower, heart, smiling
(✿˵•́▿•̀˵)♡	A So Happy Woman, blush, flower, heart, smiling
(✿˵•́ U •̀˵)♡	Glad blushed girl, blush, flower, heart
(✿˵•́ ᴗ •̀˵)♡	A Lovely Woman, blush, flower, heart, smiling
(❁˶•ᴗ•)♡	Totally cute, blush, flower, heart, smiling
(❁˶❛ᴗ❛)♡	Lovely flirting girl, blush, flower, heart, smiling
(❁˶⌒∀⌒)♡	So cute, so lovely, blush, flower, heart, smiling
(❁˶⌒▽⌒)♡	So happy and glad for love, blush, flower, heart, smiling
(❁˶⌒ᴗ⌒)♡	This love makes me happy, blush, flower, heart, smiling
(❁˶⌒.⌒)♡	Happy With Love, blush, flower, heart
(❁˶⌒-⌒)♡	Happy and loved, blush, flower, heart
(❁˶╹-╹)♡	She doesn't want Love, blush, flower, heart
(❁˶╹.╹)♡	Lovely Shy Girl, blush, flower, heart
(❁˶╹p╹)♡	Drooling for love, blush, flower, heart
(❁˶˘p˘)♡	Dreaming cute things, blush, flower, heart
(❁˶˘p˘)	Sleeping and drooling, blush, flower
(❁˶˘O˘)	Big Deep Yawn, blush, flower
(❁˶˘o˘)	Deep yawn, blush, flower
( ❛ω❛)▄-┻┳	Cute killer, gun
( ❛‿❛)▄-┻┳	Big Weapon, gun, smiling
( ❛‿❛)▄-┻┳-	Big Gun, gun, smiling
( ❛‿❛)━★	Enjoying magic, smiling, wand
(๑oﻌo)━★	Magic little puppy, dog, wand
(๑╹ﻌ╹)━★	Koala with a magic wand, koala, wand
(╹ﻌ╹)━★	Magic Dog, dog, wand
(╹ᴗ╹)━★	This is my cool magic wand, smiling, wand
(╹◡╹)━★	Cool guy with a star wand, smiling, wand
(╹ڡ╹)━★	Cool Magic Wand, wand, yummy
ヽ(◠ω◠🌸)/	So Glad Woman, flower
(✿◠ᵕ◠)ヽ(◕ω◕🌸)/	Glad to see my girl!, flower, smiling
(✿◠ᵕ◠)━★	Cool magic lass, flower, smiling, wand
(✿◠‿◠)━★	Cute magic girl, flower, smiling, wand
(✿◠◡◠)━★	I Am A Magic Girl, flower, smiling, wand
(✿◠∀◠)━★	Girl's magic, flower, smiling, wand
(≧ᴗ≦)━★	My Magic!, smiling, wand
(≧∇≦)━★	Glad magic man, excited, smiling, wand
(≧⌣≦)━★	Being magic, smiling, wand
(≧ ◡≦)━★	I'm a magic boy, smiling, wand
(≧ ◡ ≦)━★	Magic boy, smiling, wand
∘˚˳°∘˚˳°(◕‿◕✿)	Love bubbles, flower, smiling
∘˚˳°∘˚˳°( ◕‿◕✿)	Little girl with bubbles, flower, smiling
∘˚˳°∘˚˳°	A lot of bubbles
(╹ᗜ╹🌸)❤️ ❤️ 🍎❦🍏	I like these fruits, flower, food, heart, smiling
( ‘́⌣’̀)🍏	apple brand, food, smiling
( ‘́⌣’̀)/🍏	I like apples, food, smiling
( ‘́⌣’̀)/🍎	I'm gonna take this apple, food, smiling
( ˶˘ ³˘(≧ ε≦)	This is our cute love, blush, kiss
(≧ ε≦)	Ready for the kiss, kiss
💗(≧ ε≦)	Shy for a kiss, heart, kiss
💗(≧ ◡ ≦)	I love being loved, heart, smiling
💗(≧ ⌣ ≦)	Feeling Loved As Fuck, heart, smiling
(✿//3//)💗(≧ ⌣ ≦)	Our first valentine, blush, flower, heart, smiling
(✿//3//)💗	Want a little kiss, blush, flower, heart, kiss
(✿//3//)❤	Shy princess wants a kiss, blush, flower, heart, kiss
(❀♡ᵕ♡)✿	I love flowers!, flower, heart, smiling
(❀♡ᵕ♡)	Girl enjoying love, flower, heart, smiling
(❁˵˘▽˘)(˘U˘✿)	Woman meeting, blush, flower, smiling
(❁˵˘▽˘)(⋆˘‿˘✿)	Girls enjoying the moment, blush, flower
(❁˵˘▽˘)(˘▽˘ ˵)	This date is going good, blush, flower
( ˆ3ˆ)♥.*♡	I want lovely kisses, heart, kiss
(⋆ ˆ3ˆ)♥.*♡	Be My Valentine, heart
(๑ ᴖ ᴈ ᴖ).*♡	Practicing for valentine, heart
(๑ ᴖ ᴈ ᴖ)♡(•ε•❀)	Our valentine, flower, heart
♡(•ε•❀)	Wanna Give You This Little Kiss, flower, heart, kiss
★彡 \\(‾◡◝ )	Trying to catch a star, smiling
(❁˵o-o)	Shocked little girl, blush, flower, surprised
(❁˵˘ᴗ˘)	Feeling relaxed and cool, blush, flower, smiling
(❁˵˘▽˘)	Relaxed cool girl, blush, flower, smiling
(❁˵╹▽╹)	I look beautiful with this flower, blush, flower, smiling
(❁˵╹▽╹)(╹▽╹❁)	We are so cool friends, blush, flower
(❁˵╹▽╹)(╹▽╹˵❁)	We have the same flower!, blush, flower
(❀˵╹▽╹)(╹▽╹˵❁)	Our flowers, blush, flower
(❀˵╹▽╹)(╹▽╹˵❀)	Two glad twin girls, blush, flower
(❀˵╹▽╹)(╹∀╹ ˵❀)	Two Happy Girl Friends, blush, flower
(❀˵╹∀╹)(╹∀╹ ˵❀)	Happy twin girls, blush, flower
(❀˵╹∀╹)(╹ε╹ ˵❀)	Showing our love to the world, blush, flower, smiling
(❀♡∀♡)(•ε•❀)	We are happy with our love, flower, heart, smiling
(❀♡‿♡)(•ε•❀)	Kissing a girl like me, flower, heart, kiss, smiling
(❀♡◡♡)(•ε•❀)	Kissing Girls, flower, heart, kiss, smiling
(❀♡ᴗ♡)(•ε•❀)	Enjoying our love in front of all people, flower, heart, smiling
(❀♡ᵕ♡)(•ε•❀)	Enjoying her kisses, flower, heart, kiss, smiling
(❀˶♡ᵕ♡)(•ε•❀)	So she likes me, blush, flower, heart, smiling
(❀˶♡ᵕ♡)/	So in love girl greeting, blush, flower, heart, salute_wave, smiling
(✿˶♡ᵕ♡)/	In love girl greeting, blush, flower, heart, salute_wave, smiling
(∩❛ω❛)⊃━♡*.	My love in magic, heart, wand
(❀♡▽♡)(◕ε◕❁)	Two women kissing, flower, heart, kiss, smiling
(♡▽♡)(◕ε◕❁)	Kissing my lovely husband, flower, heart, kiss, smiling
(♡▽♡˶❁)	Crazily in love princess, blush, flower, heart, smiling
(♡ᴗ♡˶❁)	So In Love Woman, blush, flower, heart, smiling
(♡ᵕ♡˶❁)	Smiling girl with a flower, blush, flower, heart, smiling
Lᵒᵛᵉᵧₒᵤ(′o‵๑)	What a cute feeling
Lᵒᵛᵉᵧₒᵤ(′U‵๑)	My cute feelings
Lᵒᵛᵉᵧₒᵤ(′ᴗ‵๑)	Kawaii Love You, smiling
(✿˵• ◡ᵕ˵)	Lovely winking, blush, flower, smiling, wink
( ˵´◡`)✿	Smelling a dark flower, blush, flower, smiling
( ˵´ᴗ`)✿	He gave me this cute flower, blush, flower, smiling
( *´ᴗ`)✿	Little girl likes flowers, flower, smiling
( *´◡`)✿	She likes flowers, flower, smiling
( *´▿`)✿	I love this black flower, flower, smiling
d(•‿•✿)	Happy proud girl, flower, smiling, thumbs_up
d(•∇•✿)	I'm Too Proud, flower, smiling, thumbs_up
d(•▽•✿)	Really Proud, flower, smiling, thumbs_up
d(•▽•❁)	Proud of your success, flower, smiling, thumbs_up
d(•▽•❁)-	You're doing ok, flower, smiling, thumbs_up
♡( ᐛ )人( ᐛ )	Gary Couple, heart
(⇀ᆽ↼)	Chinese animal
(⇀ᆽ↼)૭	Cat wanna fight, cat, fight
(⇀ᆽ↼ﾐ)૭	Mad cat, anger, cat
(⇀ᆽ↼ﾐ)∫	Chubby chinese cat, cat
♥(⇀ᆽ↼ﾐ)∫	Love chubby cats, cat, heart
♥(ﾐ⇀ᆽ↼ﾐ)∫	Chubby lovely cat, cat, heart
(≧ᴥ≦)♥	So excited koala, heart, koala
(≧ﻌ≦)♥	So Excited Dog, dog, heart
(◡ﻌ◡)♥	Lovely quiet dog, dog, heart
(●ﻌ●)♥	Little Good Dog, dog, heart
(●ᆽ●)♥	Doggy with a black heart, dog, heart
(σᆽσ)♥	Animals Are Adorable, heart
(ᵔᆽᵔ)♥	Kitty wants love, cat, heart
(ᵔᴥᵔ)♥	Animals are adorable, heart
(ヮᵔᴥᵔ)♥	Dog is lovely, dog, heart
✽ฅʕᵔᴥᵔ ʔ	Bear wants that flower, bear, flower
✽ฅʕ◕ᴥ◕ʔ	I Want That Flower, bear, flower
❁(ˆ◡ˆ˶✽)	She loves flower, blush, flower, smiling
❁(ˆuˆ˶✽)	I love flowers, blush, flower
